,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,file,label
17,0.34427717,0.20508917,0.1408687,0.32853794,0.27802092,0.0,0.25486517,0.7900791,1.0,0.67543507,0.82847184,0.13554725,0.53332716,0.0,0.5367404,0.6216087,0.0073838546,0.16164286,0.1439888,0.17322637,ptknpsmv_1.png,happy
18,0.3330985,0.31170818,0.19142886,0.26075038,0.5898142,1.0,0.62706363,0.7396894,0.0,0.62480015,0.6263226,0.23460795,0.36593693,0.0,0.23230325,0.43273568,0.47589922,0.08686118,0.5602251,0.4689742,gtkxnwyb_1.png,happy
19,0.25250962,0.25252065,0.4202394,0.26025456,0.7092274,0.0,0.45983797,0.33546036,0.0,0.9025384,0.53330886,0.29547113,0.4182911,1.0,0.5473618,0.46221757,0.8490628,0.13036269,0.15814608,0.71484435,jkpxxisn_1.png,happy
20,0.42040002,0.3255876,0.63471913,0.2888608,0.41168788,1.0,0.56069446,0.01736457,1.0,0.7104957,0.6773077,0.46162027,0.42724997,1.0,0.5630745,0.64235103,0.019578494,0.17155637,0.59963316,0.81606597,icddbjao_1.png,happy
21,0.54046315,0.47256356,0.37134835,0.3980254,0.6310102,1.0,0.5323346,0.7166418,1.0,0.83866906,0.87067854,0.23857781,0.5327559,0.0,0.2957345,0.7107743,0.79360795,0.069030866,0.24610798,0.7693822,uwxkiizk_1.png,happy
22,0.3982521,0.5490818,0.5353377,0.28934386,0.5472307,1.0,0.6085143,0.035953082,1.0,0.80265313,0.67359734,0.34127456,0.46267092,0.0,0.6298746,0.5671569,0.6583317,0.1491541,0.36393192,0.8217709,radwjmpx_1.png,happy
23,0.35112754,0.3136534,0.22121668,0.27555966,0.4634288,0.0,0.36457983,0.14342815,1.0,0.48109466,0.4983132,0.4332564,0.43533424,1.0,0.31245303,0.32450208,0.006461038,0.04847384,0.33371714,0.43466502,ppvyippt_1.png,happy
24,0.18620583,0.23358746,0.14377889,0.43215606,0.4652607,1.0,0.42179057,0.005125151,0.0,0.7287874,0.47595954,0.08534953,0.5110633,0.0,0.3537213,0.37784705,0.09092164,0.061638482,0.14070502,0.39768627,tziddjmg_1.png,happy
25,0.48559585,0.41520476,0.31759703,0.37547585,0.5461844,1.0,0.6683421,0.33892003,1.0,0.7996082,0.81233865,0.18903583,0.319819,1.0,0.40955338,0.48181826,0.8569543,0.104915746,0.18075636,0.8316306,fhncebgu_1.png,happy
26,0.4767726,0.4272622,0.70051247,0.28061575,0.5237265,1.0,0.4693414,0.9409231,1.0,0.8637367,0.7892328,0.42128557,0.4770904,0.0,0.4881135,0.6303242,0.77480054,0.14475401,0.7609281,0.73375833,yyuuwyqb_1.png,happy
27,0.47410226,0.3633082,0.6162148,0.26168036,0.5715926,1.0,0.674401,0.9236485,1.0,0.7086688,0.7821987,0.45206395,0.38605267,1.0,0.3503844,0.52937144,0.79657835,0.11813597,0.4520839,0.8102268,qqiibqvb_1.png,happy
28,0.3357199,0.26640716,0.4760572,0.25463983,0.7516462,0.0,0.71080345,0.99008065,0.0,0.8448854,0.7221151,0.42011055,0.37189513,1.0,0.14674912,0.14880867,0.9748145,0.23031473,0.20431101,0.85931575,czkkqmhe_1.png,happy
29,0.5241232,0.4711675,0.57005835,0.3668221,0.40026963,1.0,0.61772865,0.018227886,1.0,0.81648993,0.45276484,0.25365034,0.51863277,0.0,0.76032543,0.55044436,0.31442997,0.11185,0.32751656,0.5337796,odtscvgz_1.png,happy
30,0.17823634,0.30725148,0.22444533,0.27045977,0.40188536,0.0,0.35137197,0.015090087,1.0,0.5363977,0.5726318,0.31024376,0.4334025,0.0,0.4041883,0.54933584,0.26281378,0.08316414,0.40023926,0.28919682,aqnmgmoy_1.png,happy
31,0.3632214,0.3842891,0.39873752,0.27279103,0.68240774,1.0,0.59905726,0.437057,0.0,0.9386951,0.69847,0.74682575,0.50585365,0.0,0.46839052,0.67593527,0.18045048,0.05634822,0.09069631,0.7971675,imlddduk_1.png,happy
32,0.27640942,0.2792332,0.1260277,0.25592488,0.6696407,1.0,0.24744467,0.869404,1.0,0.84385806,0.74399936,0.31138992,0.48965472,0.0,0.22235152,0.5981933,0.97290164,0.18393283,0.06645844,0.33118483,woeyufyr_1.png,happy
33,0.24695209,0.16312826,0.3568995,0.2932934,0.8978546,1.0,0.5525483,0.9264115,1.0,0.9242304,0.4324511,0.22675562,0.40244853,1.0,0.2015449,0.34347877,0.974397,0.22135478,0.085294195,0.79938227,ojshgfwx_1.png,happy
34,0.37344652,0.27086914,0.44703045,0.27661458,0.7095359,1.0,0.48032635,0.060765866,0.0,0.8144122,0.79948616,0.17123854,0.41485643,0.0,0.5053794,0.5017699,0.95696783,0.02999531,0.2578665,0.38482934,zuvjdxns_1.png,happy
35,0.3598511,0.34028944,0.5921169,0.2552126,0.5288555,0.0,0.55447173,0.87456274,0.0,0.7308404,0.51985186,0.5169233,0.37343752,0.0,0.4139341,0.44119433,0.16843392,0.22451578,0.61064845,0.81664413,ynilzpvb_1.png,happy
36,0.27924183,0.13952124,0.47328946,0.29859027,0.9053325,1.0,0.6161139,0.16889422,1.0,0.9261552,0.8303387,0.07741289,0.404593,1.0,0.4068805,0.2466305,0.9731813,0.17848067,0.14923894,0.8538031,rgxvtxeo_1.png,happy
37,0.5642554,0.40626383,0.44940773,0.2590769,0.49166298,1.0,0.5035184,0.064014055,1.0,0.8917988,0.69712186,0.3648444,0.4379704,0.0,0.67928416,0.41782278,0.9721347,0.14521806,0.44553596,0.32804468,dhomywby_1.png,happy
38,0.27200675,0.17128779,0.22740526,0.32884896,0.21454775,1.0,0.330429,0.85447633,1.0,0.36234042,0.62707794,0.54372096,0.45866764,0.0,0.61487573,0.5600104,0.02082752,0.117877394,0.23352113,0.22497542,petimtfx_1.png,happy
39,0.41792363,0.2986622,0.32205805,0.2967349,0.39464453,1.0,0.37337244,0.008076284,0.0,0.47593173,0.7811448,0.41866827,0.5596005,0.0,0.5415173,0.60559475,0.0388978,0.16280423,0.42191702,0.7634528,cetegxcz_1.png,happy
40,0.312835,0.20621471,0.56522083,0.24462768,0.86306566,1.0,0.52487636,0.71249115,0.0,0.93915516,0.71100944,0.5089928,0.43957475,0.0,0.3356182,0.50111675,0.7861022,0.11908345,0.26201278,0.83833927,vvzcscwe_1.png,happy
41,0.3648776,0.36816445,0.6610371,0.27358907,0.67742205,1.0,0.5864211,0.7584013,1.0,0.841422,0.83241695,0.29860774,0.5380983,1.0,0.38055077,0.55286837,0.6042161,0.085600406,0.15817776,0.78398544,dydxkpxj_0.png,happy
42,0.34524208,0.17655456,0.12622365,0.31654987,0.80370474,0.0,0.41516495,0.21333177,0.0,0.84881777,0.6796166,0.21618462,0.56718767,0.0,0.49609464,0.6273603,0.047394756,0.16281047,0.2127093,0.8041926,hfqqgolh_1.png,happy
43,0.50643677,0.2481732,0.5009786,0.37242514,0.21875553,0.0,0.3771921,0.08523271,1.0,0.5146198,0.3669912,0.12866944,0.50199157,0.0,0.73681635,0.4817298,0.26129496,0.06299415,0.5165179,0.47598666,nhmvrtxp_1.png,happy
44,0.3006036,0.43221167,0.4326432,0.30472615,0.70444024,1.0,0.5488999,0.5313172,1.0,0.9424985,0.5364794,0.1898126,0.37361157,1.0,0.27335137,0.24872848,0.538347,0.20056944,0.069316894,0.758336,aalkmnjk_1.png,happy
45,0.37855133,0.21283124,0.3261298,0.40109858,0.8745514,1.0,0.5274727,0.49087682,0.0,0.9381769,0.7389999,0.029147105,0.48111007,1.0,0.22007921,0.3363094,0.9215398,0.08019175,0.14501241,0.78197175,taeddmcl_1.png,happy
46,0.34552756,0.26287565,0.28902736,0.39566034,0.583575,1.0,0.62483543,0.007467468,1.0,0.701524,0.7666783,0.5053119,0.4599287,1.0,0.5094475,0.55446976,0.8398414,0.15043302,0.07185206,0.5360772,eibfyndb_1.png,happy
47,0.31643462,0.31923983,0.4930298,0.28812045,0.31836867,1.0,0.49755096,0.30165777,1.0,0.8703185,0.59269315,0.26670942,0.4303176,0.0,0.48963922,0.4236974,0.8800119,0.07703244,0.5204171,0.49564633,fhuqchzg_1.png,happy
48,0.38955215,0.24394165,0.32465142,0.31308055,0.68490076,1.0,0.6459018,0.38925368,1.0,0.9227554,0.6790524,0.17208578,0.34843162,0.0,0.46992666,0.3372736,0.6750231,0.16338636,0.25782442,0.8323104,qfwblbwe_1.png,happy
49,0.4472232,0.20465519,0.53719825,0.26703173,0.87395144,1.0,0.58267015,0.29326037,1.0,0.95460504,0.7173912,0.41028434,0.46078947,0.0,0.18617557,0.3505308,0.13895069,0.11513801,0.08372383,0.80549234,ckiayxva_1.png,happy
50,0.39953423,0.32768637,0.45304146,0.28215873,0.2166886,1.0,0.4030955,0.058455445,1.0,0.33623725,0.7419931,0.7666569,0.5122527,0.0,0.53774744,0.7851868,0.0125868395,0.24213728,0.67346984,0.4150226,ltmbcpul_1.png,happy
51,0.4183079,0.24587885,0.529241,0.26347506,0.52471614,1.0,0.5402592,0.2794538,1.0,0.7519312,0.6308316,0.13047098,0.4430835,0.0,0.37602216,0.674811,0.05103483,0.122150525,0.7617344,0.6931898,omejvjiz_1.png,happy
52,0.5210917,0.4952899,0.63917315,0.2540727,0.5339616,1.0,0.6630007,0.9436114,0.0,0.6696438,0.76773053,0.3690739,0.4027935,1.0,0.31799674,0.47066587,0.046404343,0.12049626,0.35250476,0.81919336,tlqzoqee_1.png,happy
53,0.45560032,0.24290782,0.606351,0.2513962,0.8034921,1.0,0.5764693,0.89902574,1.0,0.92327166,0.7813292,0.57643384,0.5242229,0.0,0.5178403,0.42976603,0.9210871,0.08955443,0.63289464,0.73626256,qbrvdkof_1.png,happy
54,0.35349357,0.38222304,0.52164656,0.33909446,0.7784387,0.0,0.6194866,0.7605941,0.0,0.9374547,0.86073554,0.219049,0.33023176,1.0,0.29309043,0.1946692,0.4813423,0.034422327,0.20800759,0.6531832,weshehqz_1.png,happy
55,0.29986015,0.2553355,0.46113417,0.28621134,0.59462905,0.0,0.5664055,0.8609191,0.0,0.73747975,0.5451979,0.20638923,0.47393104,1.0,0.58976567,0.42920557,0.08849199,0.09124317,0.4983042,0.8165906,wjiwsidq_1.png,happy
56,0.3410256,0.28800893,0.17197075,0.39237797,0.5316811,1.0,0.33952102,0.0038012175,0.0,0.7598776,0.72960836,0.55106884,0.5096151,0.0,0.3603302,0.664809,0.022061776,0.04494502,0.077918366,0.2651404,muqxjkld_1.png,happy
57,0.3542027,0.33749205,0.18569916,0.36202478,0.4696646,0.0,0.5379048,0.056638576,1.0,0.69998384,0.7184707,0.14910756,0.53947026,0.0,0.4154875,0.5441469,0.5738901,0.03877239,0.112080805,0.74539095,vduzmrdl_0.png,happy
58,0.40134203,0.15903783,0.38898826,0.3909143,0.20258553,1.0,0.39093393,0.013706608,1.0,0.447476,0.41853896,0.17238687,0.5399025,0.0,0.42953733,0.28795034,0.15600649,0.08085442,0.26366645,0.47680685,oiclavcs_1.png,happy
59,0.25303766,0.19411117,0.21004046,0.3326017,0.7887552,1.0,0.5139956,0.023997094,1.0,0.8832438,0.90448374,0.2755338,0.47369254,0.0,0.47867146,0.7635998,0.369764,0.08068263,0.42846754,0.713877,gniqmaeg_1.png,happy
60,0.67194796,0.55845994,0.39633995,0.27525052,0.1690252,0.0,0.24864523,0.015068331,1.0,0.1107317,0.35290796,0.35635287,0.47500268,0.0,0.51507205,0.49691483,0.7102907,0.35422483,0.12692358,0.84032357,xsqrkgzo_1.png,happy
61,0.46743125,0.36872283,0.11816046,0.36285788,0.661998,1.0,0.5525971,0.052958436,1.0,0.699985,0.80963117,0.35213348,0.5055655,0.0,0.48376495,0.24226452,0.66607296,0.038276143,0.029852351,0.7358097,niqqtdhj_1.png,happy
62,0.35835394,0.29224876,0.5040015,0.26457372,0.65655196,1.0,0.68015856,0.4388121,0.0,0.919623,0.7803934,0.32973042,0.53321296,0.0,0.24356289,0.421879,0.07748408,0.08003103,0.22460708,0.8404797,otyzwwki_1.png,happy
63,0.36354917,0.27704653,0.578046,0.3162637,0.7456927,0.0,0.50695455,0.61715895,0.0,0.7772867,0.7241563,0.52342564,0.5200319,0.0,0.7205617,0.6470649,0.08393514,0.11438395,0.5140284,0.7490801,etdvxwhd_1.png,happy
64,0.37404865,0.38421392,0.47899988,0.25254354,0.67750573,1.0,0.6189828,0.22625977,0.0,0.8714811,0.5867841,0.32407427,0.44125077,0.0,0.29879624,0.43865103,0.4509913,0.1191986,0.45669964,0.84351534,rvxuithz_1.png,happy
65,0.58073753,0.27388033,0.6654313,0.27525213,0.7903587,1.0,0.5870061,0.39190483,1.0,0.93305755,0.58438426,0.15813209,0.49541545,1.0,0.21376084,0.43100566,0.9159792,0.15655284,0.27546656,0.75504804,fjdkrxff_1.png,happy
66,0.34545344,0.27892086,0.17494877,0.3743429,0.5272492,1.0,0.37122697,0.08884349,1.0,0.6088879,0.6210925,0.23447113,0.4901317,0.0,0.4747547,0.5325755,0.04235131,0.042393636,0.13670832,0.21825959,glprchut_1.png,happy
67,0.40561876,0.37840375,0.27674842,0.32291788,0.8112084,1.0,0.5260645,0.06839763,1.0,0.93782306,0.69403887,0.28133118,0.46218103,0.0,0.3279449,0.3547853,0.44323578,0.20272216,0.37292808,0.6548371,kxuwbylo_1.png,happy
68,0.29559287,0.27505383,0.26728404,0.33828455,0.8083457,1.0,0.4031386,0.48410377,0.0,0.89372814,0.59497464,0.4883113,0.38120568,0.0,0.2785374,0.35558268,0.17919044,0.122132696,0.36459312,0.84572595,jatbqron_1.png,happy
69,0.24077266,0.24670653,0.40126604,0.39113683,0.4680068,1.0,0.53825116,0.022685971,0.0,0.7792186,0.5105077,0.13192827,0.42866734,0.0,0.39375845,0.401952,0.035687543,0.027760763,0.12366663,0.36767173,noyanjev_1.png,happy
70,0.5062996,0.4701517,0.65021056,0.3557708,0.38152808,1.0,0.51795274,0.0128270155,1.0,0.7506071,0.6908678,0.2040921,0.5062662,0.0,0.5342921,0.5771452,0.031885747,0.05258977,0.38223028,0.8127784,oijoijpl_1.png,happy
71,0.34474397,0.204329,0.20135316,0.25670007,0.47821313,1.0,0.36721313,0.025293272,1.0,0.6824089,0.61429197,0.23506361,0.55195576,0.0,0.6856558,0.59037936,0.03374477,0.06568958,0.34492528,0.44847903,qbvkcvxk_0.png,happy
72,0.4001893,0.3006892,0.4927572,0.31743214,0.88681626,1.0,0.5090063,0.36222184,1.0,0.92194927,0.7937196,0.16880605,0.46108773,0.0,0.36886647,0.28520668,0.07876715,0.2071968,0.2051567,0.8163112,buhloauk_1.png,happy
73,0.32651004,0.19892737,0.20317261,0.2654358,0.8743942,1.0,0.6156368,0.9742862,1.0,0.9488895,0.7303513,0.60472995,0.41492152,1.0,0.5272844,0.39778268,0.9874163,0.05136049,0.08447785,0.29481703,trxocusw_1.png,happy
74,0.36456832,0.28382266,0.656966,0.29901737,0.25918877,1.0,0.5457307,0.0069303564,0.0,0.25607258,0.29234052,0.14361759,0.5336654,1.0,0.37178075,0.6048926,0.22135034,0.048397336,0.371285,0.8403475,asdsafgs_1.png,happy
75,0.3946559,0.24930486,0.06711011,0.30271912,0.7048508,1.0,0.3249211,0.7550912,1.0,0.82949007,0.7182824,0.1614056,0.35253432,1.0,0.34971306,0.045123376,0.99581224,0.24160063,0.020031275,0.21236655,rtxztskv_1.png,happy
76,0.32223174,0.29749602,0.3764658,0.30561742,0.6674716,1.0,0.43019906,0.07778722,0.0,0.8669806,0.745852,0.3225727,0.42042437,0.0,0.5620713,0.55101055,0.14543746,0.07741755,0.18391296,0.4818813,auyogjhw_0.png,happy
77,0.32664314,0.19027685,0.24769725,0.2610259,0.5232946,1.0,0.6906561,0.8435515,1.0,0.75529104,0.6843911,0.55358285,0.34206226,1.0,0.31001624,0.58172935,0.062135495,0.13336371,0.43381798,0.63414127,sgzjgxpi_1.png,happy
78,0.3138478,0.2449529,0.2377089,0.272377,0.8869392,1.0,0.58042866,0.9164774,1.0,0.9597831,0.7120353,0.64056414,0.3205281,1.0,0.53131175,0.55704147,0.99064344,0.23452127,0.15026619,0.8593897,alskdjfl_1.png,happy
79,0.38077608,0.3449482,0.59143794,0.30426574,0.8853465,1.0,0.73841655,0.9728171,0.0,0.94113785,0.79300416,0.6285971,0.42427978,0.0,0.4102528,0.45438734,0.90815896,0.12408828,0.0805412,0.8279062,hiwplpep_1.png,happy
80,0.38662398,0.3973788,0.39636827,0.26864162,0.83240056,0.0,0.57465315,0.2747594,1.0,0.898256,0.6175181,0.22287498,0.5759919,0.0,0.54562056,0.598877,0.19046707,0.08655285,0.13303004,0.6499218,hznmdalt_1.png,happy
81,0.2975792,0.22185121,0.49044842,0.27035257,0.52787083,0.0,0.3496469,0.16343029,0.0,0.6861177,0.8191092,0.35005602,0.43687963,1.0,0.42475027,0.3279083,0.6653757,0.12478141,0.3254489,0.26271644,ifjwvobb_1.png,happy
82,0.3388411,0.20597151,0.5215675,0.30151486,0.58627707,0.0,0.6531139,0.0744025,1.0,0.76350117,0.6491723,0.31214836,0.38920546,1.0,0.6971852,0.31241977,0.9951984,0.18565208,0.20895286,0.8107752,mapxyxfn_1.png,happy
83,0.27572352,0.17157426,0.6427796,0.25578913,0.66303194,0.0,0.4666351,0.14517912,1.0,0.8765684,0.7900957,0.081087515,0.38181812,0.0,0.2998611,0.4506254,0.60786915,0.050952636,0.45962688,0.79547113,jnejplfp_1.png,happy
84,0.38995942,0.4475213,0.34995374,0.2650267,0.394337,1.0,0.61032444,0.064311504,0.0,0.7689396,0.7755817,0.12525302,0.3685594,0.0,0.47619292,0.30246338,0.9138915,0.09479136,0.082130045,0.370021,ulrjqyvo_1.png,happy
85,0.40037936,0.31414154,0.5004881,0.24468088,0.8740658,1.0,0.6453195,0.8625663,1.0,0.91338664,0.78436947,0.27561665,0.2941375,1.0,0.28308493,0.13223833,0.9996227,0.22594978,0.14221905,0.16443053,ilfmngxy_1.png,happy
86,0.30259004,0.4305686,0.5348272,0.2367984,0.6918979,1.0,0.58400226,0.9803743,1.0,0.91442335,0.73172456,0.35864797,0.44209525,1.0,0.4050106,0.6263214,0.4626601,0.12098715,0.3696646,0.8307765,tuczvuux_0.png,happy
87,0.18545763,0.18752263,0.51573837,0.34729815,0.20729327,0.0,0.2919869,0.020941837,0.0,0.123160236,0.52907664,0.22365403,0.50620776,0.0,0.51169103,0.36174333,0.42175978,0.11524672,0.77194035,0.29661977,mukuszwu_1.png,happy
88,0.35442248,0.3766273,0.52244383,0.28754908,0.53631663,1.0,0.48962307,0.46038535,0.0,0.68852675,0.66283196,0.57364374,0.42123336,0.0,0.30720052,0.36468074,0.07946685,0.18736155,0.68161094,0.7739903,fwtdjvrd_0.png,happy
89,0.2932647,0.299662,0.22556706,0.45922133,0.5066038,0.0,0.413439,0.018186077,0.0,0.8000293,0.46847525,0.3128786,0.49053675,0.0,0.62624,0.16263878,0.8747586,0.15270977,0.15623134,0.068910755,zzmfjgsq_1.png,happy
90,0.4002648,0.44145837,0.19397303,0.3883632,0.8809766,1.0,0.4314483,0.27859196,1.0,0.91017365,0.793778,0.31495094,0.48431382,1.0,0.6177737,0.26197147,0.32356042,0.09774606,0.17602763,0.7458772,fkbkuvrs_0.png,happy
91,0.41171813,0.32356322,0.5532984,0.33982906,0.7468288,1.0,0.57781476,0.09942915,1.0,0.9251396,0.77223265,0.21337084,0.46386504,1.0,0.30951926,0.38844368,0.9135624,0.13661896,0.39530084,0.7817217,gngmhsey_1.png,happy
92,0.53645253,0.37556994,0.50137234,0.29532465,0.60310143,1.0,0.565305,0.2732149,1.0,0.8452902,0.45414683,0.23622203,0.46407697,0.0,0.2825976,0.33202687,0.29827982,0.1863279,0.51382166,0.8345048,tzpzrlfk_1.png,happy
93,0.34622756,0.29240218,0.10052696,0.29081494,0.6986026,1.0,0.31223667,0.9121116,1.0,0.8887691,0.70143634,0.49178946,0.5240131,0.0,0.29411703,0.4102493,0.33690783,0.06462361,0.24312954,0.4121793,ntetaglu_1.png,happy
94,0.3218603,0.32706234,0.28325582,0.3140697,0.79411584,1.0,0.4296942,0.77162766,1.0,0.9425363,0.62989604,0.35637352,0.47022906,0.0,0.27911225,0.3695708,0.53485686,0.34247905,0.26371017,0.66003126,kdczgcwz_0.png,happy
95,0.45104593,0.2944688,0.3869646,0.39034152,0.8833279,1.0,0.5916516,0.03152591,0.0,0.9211161,0.7666841,0.21169817,0.42659494,0.0,0.30054262,0.29188406,0.98723894,0.17735493,0.31500912,0.81360614,oucohlps_1.png,happy
96,0.30668744,0.21297318,0.21673673,0.3908189,0.33498996,1.0,0.4605289,0.005491803,0.0,0.60351634,0.5303035,0.18377933,0.5291987,0.0,0.52053803,0.58382726,0.5812854,0.055640496,0.3020436,0.5107321,xokcuqid_1.png,happy
97,0.46188965,0.46575004,0.50628114,0.31448168,0.30836546,1.0,0.44853604,0.08420458,1.0,0.34214827,0.6684069,0.5438239,0.5440373,0.0,0.6042463,0.6219517,0.18745019,0.05625611,0.3958684,0.75788033,gzjorhri_1.png,happy
98,0.33200204,0.37729567,0.5140772,0.25791225,0.5091738,1.0,0.52399415,0.7325159,0.0,0.7551872,0.67824054,0.4153031,0.4113719,0.0,0.24648923,0.25415158,0.3131059,0.18773675,0.13929033,0.7239405,swohmlcy_1.png,happy
99,0.27467346,0.2454406,0.3524976,0.26620427,0.81285185,1.0,0.51840615,0.8691777,0.0,0.95817405,0.86970955,0.22624712,0.31713235,1.0,0.45316795,0.38189903,0.9776949,0.13502197,0.10520006,0.49156663,xtzgsbcq_1.png,happy
100,0.2507252,0.3046507,0.32984373,0.2929559,0.8752683,0.0,0.53317064,0.07809399,0.0,0.92588234,0.7574661,0.0708422,0.5949727,0.0,0.2343878,0.24208614,0.35509944,0.038590953,0.17632043,0.627939,hwpopblm_1.png,happy
101,0.25147295,0.24574766,0.35669386,0.2567886,0.58049285,1.0,0.4756767,0.32350165,1.0,0.81882995,0.71345,0.39377582,0.505559,0.0,0.45188487,0.6109476,0.62623733,0.12722048,0.5504805,0.796495,bvhxxfla_1.png,happy
102,0.49500278,0.1850843,0.2004505,0.31048656,0.8617308,1.0,0.5359705,0.30254534,0.0,0.9484969,0.82593787,0.19873093,0.4973906,0.0,0.4019954,0.63489926,0.9160041,0.07307824,0.37824348,0.70768845,lavermcg_0.png,happy
103,0.30063546,0.32335192,0.2905016,0.2664493,0.595211,0.0,0.5723792,0.101850584,0.0,0.771286,0.7540506,0.64005965,0.46349767,0.0,0.398861,0.6385202,0.46208042,0.16677818,0.55648446,0.36924422,kvflnnjo_1.png,happy
104,0.25845942,0.28875569,0.5132587,0.26787177,0.52443296,0.0,0.55082744,0.06481294,0.0,0.8438827,0.6071728,0.26896426,0.3688498,0.0,0.30392572,0.4880651,0.9525968,0.084762074,0.064352155,0.5479651,qhdebqbz_1.png,happy
105,0.29489854,0.42361847,0.187742,0.25943854,0.6844987,0.0,0.37401503,0.8166626,1.0,0.80433595,0.67566,0.27741498,0.43464723,0.0,0.3084309,0.6066685,0.010115146,0.072235875,0.78484374,0.680245,dyxrhljc_1.png,happy
