,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,file,label
58,0.34374002,0.28071204,0.69655836,0.570032,0.12669848,0.0,0.1086268,0.53565365,0.0,0.047037516,0.15735018,0.15740035,0.2387694,1.0,0.43109766,0.025609476,0.9985996,0.7084361,0.25060734,0.028843032,lskfkqzy_3.png,surprise
59,0.30486247,0.15580714,0.66288334,0.5924562,0.14818025,0.0,0.25589594,0.054782607,0.0,0.07967205,0.16333264,0.2039437,0.35616806,1.0,0.20196013,0.010033548,0.9999448,0.97381216,0.12804778,0.08696691,unexedvn_3.png,surprise
60,0.5366905,0.2888138,0.54198587,0.6480488,0.10718259,0.0,0.2277481,0.002132355,0.0,0.04719271,0.19103104,0.2414897,0.28082517,1.0,0.34128904,0.008959019,0.99999154,0.976038,0.08548864,0.1594196,xdrsihdp_3.png,surprise
61,0.29176885,0.2698098,0.76118714,0.5209995,0.069692865,0.0,0.19845827,0.17706911,0.0,0.10480136,0.35105807,0.4117379,0.27747664,1.0,0.37458226,0.028786806,0.99975437,0.91212285,0.20586191,0.0354803,wwpjwdbv_3.png,surprise
62,0.24849318,0.16843301,0.17605701,0.71485823,0.11852073,0.0,0.15026167,0.13835204,1.0,0.021872584,0.19876026,0.19321828,0.3442805,1.0,0.3985691,0.041076705,0.9984785,0.8988002,0.049640086,0.056045476,avsekeon_3.png,surprise
63,0.33822948,0.19478169,0.47255963,0.6853106,0.12720522,0.0,0.14630572,0.73028445,0.0,0.08256657,0.20884332,0.18218915,0.31201681,1.0,0.254634,0.03310564,0.99991965,0.85508376,0.047334995,0.029503161,mvjwqqsb_3.png,surprise
64,0.49798942,0.18068033,0.8153121,0.5060836,0.18294005,0.0,0.17856768,0.01537543,1.0,0.02042407,0.14487627,0.13550505,0.28960237,1.0,0.31291273,0.014111166,0.99986076,0.85716355,0.07917736,0.05391674,grkjwefc_3.png,surprise
65,0.3403824,0.2761738,0.5037503,0.6084132,0.09777558,0.0,0.22860539,0.42449573,1.0,0.035378985,0.2338868,0.4966229,0.22600296,1.0,0.52668357,0.018236205,0.9998337,0.9195008,0.06858862,0.1119376,bwuzxulb_3.png,surprise
66,0.39015403,0.2455057,0.41439566,0.7457556,0.10679197,0.0,0.13585527,0.035470128,0.0,0.1844671,0.30128536,0.23804341,0.42210457,1.0,0.2702452,0.009073819,0.9998697,0.96666837,0.041357942,0.047979496,omktdwml_3.png,surprise
67,0.27389956,0.30096856,0.6845669,0.64686966,0.058092326,1.0,0.11650562,0.057439633,0.0,0.099354394,0.19908576,0.24544859,0.30931002,1.0,0.3439846,0.03338441,0.99981374,0.76508486,0.06040649,0.04755004,mgkswpus_3.png,surprise
68,0.38281932,0.094965115,0.67210656,0.47268477,0.1522941,0.0,0.12056611,0.067958556,0.0,0.11153135,0.14048907,0.20411447,0.32609674,1.0,0.26314145,0.025654003,0.99987066,0.95382166,0.030614685,0.11372449,hieahzzk_3.png,surprise
69,0.28686395,0.17226745,0.8496321,0.6448557,0.098149024,0.0,0.110476,0.32922107,0.0,0.031581253,0.23821022,0.31632498,0.3368556,1.0,0.3845423,0.026754081,0.9841769,0.91908616,0.1381729,0.042148482,cssfzosb_3.png,surprise
70,0.24186607,0.13262191,0.5128695,0.673826,0.096027024,0.0,0.114144586,0.056114916,0.0,0.04640005,0.16837002,0.21307947,0.42014444,1.0,0.44310495,0.019532964,0.99805284,0.9527862,0.06226675,0.055311613,uqklnrjc_3.png,surprise
71,0.7678059,0.38876107,0.4172505,0.57442015,0.16573042,0.0,0.11962344,0.15789348,0.0,0.025989909,0.09214863,0.18887849,0.25561067,1.0,0.35606167,0.025625221,0.9982318,0.6366814,0.054855812,0.08066536,lwgbuejj_3.png,surprise
72,0.62389314,0.28421855,0.71166986,0.57361543,0.16970067,0.0,0.18078676,0.024600832,0.0,0.09483737,0.4368114,0.35880652,0.45339817,1.0,0.5418367,0.4904223,0.89792216,0.5793378,0.0934258,0.13256931,oxwqjvdd_3.png,surprise
73,0.3220221,0.2944603,0.84973794,0.3790338,0.14521205,0.0,0.115499444,0.26060602,1.0,0.041698046,0.2874338,0.5270488,0.44594717,1.0,0.6131607,0.031973753,0.98921484,0.6059151,0.1385693,0.20931336,deaffvsj_3.png,surprise
74,0.41401982,0.17317276,0.5020095,0.54559535,0.17194968,0.0,0.21682,0.13388905,0.0,0.103338726,0.09154549,0.05865725,0.25867063,1.0,0.33004174,0.006128852,0.9999604,0.81896764,0.07343948,0.0617871,krkdzfwb_3.png,surprise
75,0.53663206,0.25339645,0.44998965,0.72242296,0.10094309,0.0,0.26681295,0.10370046,0.0,0.022768969,0.13418528,0.2402472,0.2336988,1.0,0.46645987,0.008195646,0.9999802,0.9087206,0.075037315,0.10496598,vxyxvpgs_3.png,surprise
76,0.5457682,0.22298765,0.4424635,0.563966,0.10783347,0.0,0.16851582,0.0831416,0.0,0.12581652,0.1797262,0.05110123,0.30464062,1.0,0.21141216,0.011671874,0.99979645,0.96802783,0.051213313,0.031220092,jilfioqc_3.png,surprise
77,0.30549985,0.14143799,0.42990786,0.6197336,0.065781,0.0,0.13022305,0.040633943,0.0,0.04159942,0.1537856,0.13892384,0.30846053,1.0,0.18596601,0.012055614,0.99958044,0.83518773,0.22301093,0.0276292,ijfccqwc_3.png,surprise
78,0.6689814,0.27724984,0.3617144,0.72596085,0.1418435,0.0,0.14747585,0.008618656,0.0,0.112877294,0.17337416,0.5183483,0.25657013,1.0,0.21710156,0.011588701,0.9995547,0.9631944,0.050458156,0.082686305,bkmxzclj_3.png,surprise
79,0.39030883,0.43923333,0.53387755,0.5720118,0.1644882,0.0,0.20958884,0.029861763,0.0,0.28437746,0.33611378,0.2935707,0.18926662,1.0,0.17361934,0.014088125,0.9999738,0.85044444,0.038346883,0.08049218,hvvhokdj_3.png,surprise
80,0.3923914,0.17933442,0.37820348,0.50182873,0.17714332,1.0,0.1822845,0.62436473,0.0,0.022000214,0.057554614,0.06329061,0.33756995,1.0,0.2989155,0.04587742,0.99887484,0.5788666,0.16960569,0.1133545,iponvfjz_3.png,surprise
81,0.42231667,0.32220957,0.65118587,0.55751246,0.12535784,0.0,0.17951699,0.12145239,1.0,0.13697894,0.21747659,0.15117387,0.22715399,1.0,0.18692504,0.011182385,0.99996257,0.82392055,0.0326451,0.079058215,ohyqwrqa_3.png,surprise
82,0.42910668,0.22000976,0.92444897,0.38704252,0.11725068,0.0,0.116567425,0.43641222,0.0,0.02515935,0.18928331,0.38087153,0.29660258,1.0,0.5210834,0.010873801,0.9999409,0.9462697,0.046301648,0.078640744,amfjazwc_3.png,surprise
83,0.2710948,0.12730168,0.6423453,0.5163428,0.123328455,0.0,0.2546626,0.40823072,1.0,0.061151356,0.18857595,0.1656103,0.43811157,1.0,0.27600572,0.028059771,0.99983513,0.77748203,0.17159304,0.08349729,xezvozit_3.png,surprise
84,0.4740687,0.19946727,0.9460552,0.5690941,0.14429356,0.0,0.16834643,0.85406756,1.0,0.04175868,0.07995489,0.45214283,0.23305967,1.0,0.4246838,0.035442267,0.99992156,0.7237386,0.03979189,0.04902315,zxdfghgg_3.png,surprise
85,0.33726615,0.22377229,0.66676724,0.50310075,0.1537495,0.0,0.15113404,0.111894175,0.0,0.07560512,0.1396421,0.34782624,0.3468686,1.0,0.6809814,0.061264273,0.99994624,0.85450953,0.039741773,0.1490015,pyhsgdsn_3.png,surprise
86,0.41224986,0.22106625,0.33343112,0.58759063,0.20148602,0.0,0.13128178,0.599558,0.0,0.21814778,0.0828119,0.117690764,0.2579911,1.0,0.46276787,0.020045858,0.99951303,0.81825644,0.04702104,0.040404256,ywtripkc_3.png,surprise
87,0.36635014,0.14764996,0.3762871,0.5840561,0.040324368,0.0,0.15740885,0.10174562,1.0,0.065657005,0.21331318,0.054541465,0.24492712,0.0,0.3388381,0.07607913,0.9063044,0.6032994,0.12457119,0.031133063,fosyqjvl_3.png,surprise
88,0.20242432,0.26847935,0.3703148,0.5671242,0.111410454,0.0,0.13175523,0.6104885,0.0,0.039425977,0.11950137,0.12001567,0.2306742,1.0,0.39924103,0.009614178,0.99994683,0.9154613,0.10953504,0.025806135,pkmztkji_3.png,surprise
89,0.33110937,0.37665045,0.18236963,0.5227539,0.07837563,0.0,0.15112059,0.001737141,0.0,0.02708134,0.3929719,0.29012585,0.31503242,0.0,0.4228433,0.117467366,0.8011104,0.4283648,0.29956436,0.045912363,gfnpkwxe_3.png,surprise
90,0.46941838,0.18618235,0.7485359,0.47702768,0.17521088,0.0,0.1831519,0.46406552,0.0,0.030405525,0.16140048,0.17543031,0.16641152,1.0,0.25712156,0.007095763,0.99955374,0.9782624,0.12510368,0.08630928,skdnmmkl_3.png,surprise
91,0.38106596,0.25285062,0.6184679,0.43122014,0.14933185,0.0,0.22254974,0.0036923392,0.0,0.03441609,0.15856855,0.2741101,0.29307488,1.0,0.5447306,0.08075922,0.99979466,0.81104577,0.15300567,0.1194459,lpgwagtq_3.png,surprise
92,0.35052657,0.16299066,0.27601677,0.6151855,0.06453752,0.0,0.14582486,0.0571221,0.0,0.09124232,0.32110435,0.14491698,0.27524167,0.0,0.355953,0.043199986,0.9997458,0.4572168,0.16869465,0.037860643,iexurwzw_3.png,surprise
93,0.35291335,0.11848845,0.77604115,0.71261495,0.12516113,0.0,0.18895243,0.19860731,0.0,0.08267268,0.23266657,0.15828718,0.22529198,1.0,0.41199538,0.008643684,0.99991405,0.9762739,0.029544929,0.068151504,xocrbdai_3.png,surprise
94,0.39918023,0.39704478,0.4168244,0.5154361,0.16520634,0.0,0.133504,0.059758905,1.0,0.02257597,0.29760692,0.35172775,0.35885513,1.0,0.5012187,0.038684066,0.9999167,0.92075133,0.07467683,0.095649086,svvoozzb_3.png,surprise
95,0.22550333,0.15320764,0.2684503,0.5478656,0.09705725,0.0,0.19138613,0.13245538,0.0,0.10992912,0.31852448,0.08492937,0.3380596,1.0,0.31892776,0.008501868,0.99993455,0.79987824,0.055771705,0.061604153,ykbwscmy_3.png,surprise
96,0.5136497,0.28070685,0.864905,0.5841217,0.1037826,0.0,0.18561344,0.22062525,0.0,0.046407886,0.11190134,0.05322294,0.22681835,1.0,0.261353,0.014905272,0.9994715,0.9437541,0.13713914,0.055266455,cbpvlogk_3.png,surprise
97,0.31535903,0.25025368,0.26726496,0.72013813,0.13787444,0.0,0.13515638,0.43500605,0.0,0.023796141,0.15703455,0.37585804,0.35593858,1.0,0.36863682,0.038281366,0.99813557,0.5617038,0.030315397,0.05050095,vyoeclju_3.png,surprise
98,0.4463297,0.095881045,0.4593902,0.53120947,0.16345514,0.0,0.22106217,0.17813653,1.0,0.04703147,0.15692909,0.07537494,0.27274397,1.0,0.24417515,0.008572706,0.9999646,0.8733598,0.058620904,0.054432295,curilaev_3.png,surprise
99,0.45818627,0.17998551,0.5231943,0.65527606,0.09552693,0.0,0.1186886,0.0032755674,0.0,0.054630753,0.31420973,0.06265597,0.31873688,0.0,0.40256494,0.090299584,0.99381244,0.30584165,0.037328027,0.058447782,wbqvhjmb_3.png,surprise
100,0.33364117,0.124047644,0.9428996,0.4573106,0.18743964,0.0,0.16307785,0.13901666,0.0,0.04894397,0.14036077,0.25168902,0.33351314,1.0,0.31493354,0.01859378,0.9940884,0.81353515,0.08392117,0.049228653,jkymhsba_3.png,surprise
101,0.40820563,0.21189792,0.54207474,0.5288206,0.15026644,0.0,0.121106386,0.029659748,1.0,0.033752438,0.12833525,0.10467633,0.33899224,0.0,0.23229654,0.01473022,0.9995235,0.94332427,0.15951727,0.050602235,buekzyny_3.png,surprise
102,0.40457848,0.087296836,0.51901317,0.5430238,0.1783719,0.0,0.1493761,0.07668746,0.0,0.09170748,0.21900326,0.29521823,0.32119974,1.0,0.4955982,0.011557708,0.99970645,0.9598396,0.27466625,0.06309766,vzqlrgey_3.png,surprise
103,0.57891655,0.24328038,0.29318848,0.6707004,0.12347522,0.0,0.16264014,0.22375473,0.0,0.11261521,0.2758251,0.40164822,0.31674492,1.0,0.3235897,0.024729153,0.9993051,0.8919965,0.1909835,0.07236352,kwdnynbw_3.png,surprise
104,0.2536524,0.23922701,0.12920408,0.560956,0.08526962,0.0,0.09216044,0.005525519,0.0,0.057882737,0.20099203,0.084155016,0.22764492,0.0,0.18848038,0.06965129,0.9922471,0.17486648,0.08196407,0.04055183,bivnzzpr_3.png,surprise
