,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,file,label
29,0.3843101,0.17070879,0.69556195,0.45207655,0.1837115,0.0,0.2645566,0.03223871,0.0,0.06942471,0.16534036,0.24597351,0.24325469,1.0,0.4050815,0.0059727184,0.9999852,0.93482,0.017720755,0.08778334,uczqqnun_6.png,angry
30,0.39200738,0.19577023,0.7914048,0.34247077,0.2697309,1.0,0.26511586,0.082218766,0.0,0.08312705,0.21996394,0.3040395,0.37976363,1.0,0.41967627,0.014051243,0.99997914,0.60774016,0.091886096,0.20234561,ooooopoo_6.png,angry
31,0.5357585,0.3280837,0.6886889,0.5028003,0.05106884,0.0,0.13891424,0.022950891,1.0,0.027823573,0.17221743,0.39846236,0.24872002,0.0,0.40453705,0.23137556,0.7591296,0.3369025,0.09383678,0.01596928,rbxswmdz_6.png,angry
32,0.44690242,0.14169297,0.9592204,0.27071145,0.61588293,1.0,0.7168545,0.80149114,1.0,0.17759201,0.19419667,0.3834394,0.32112232,1.0,0.42948464,0.041118868,0.999887,0.7645661,0.037135,0.7195103,nlbibpbd_6.png,angry
33,0.696197,0.4063881,0.73607165,0.3839991,0.0766,0.0,0.114485696,0.007562812,0.0,0.015736563,0.23954278,0.8246719,0.60475236,0.0,0.49942535,0.77327603,0.0046111173,0.059888225,0.5753065,0.045129158,xeqhjgqj_6.png,angry
34,0.6445577,0.22756296,0.5497657,0.32742146,0.30973223,1.0,0.1793956,0.064919084,0.0,0.36211485,0.15657379,0.38812774,0.42817798,1.0,0.41726995,0.05820529,0.9999107,0.9270277,0.039987292,0.10790237,efstbefh_6.png,angry
35,0.5634036,0.33047974,0.7909894,0.39391398,0.25689533,0.0,0.19698805,0.64082664,0.0,0.10453723,0.0584502,0.1748594,0.22538224,1.0,0.3180675,0.006033279,0.9999908,0.9408423,0.015842825,0.05529813,dbdmunql_6.png,angry
36,0.3868877,0.09154343,0.8979184,0.27293482,0.6292916,1.0,0.709256,0.08829902,0.0,0.17426297,0.3505826,0.53503686,0.21477687,1.0,0.17411007,0.006051556,0.9999949,0.951622,0.026370505,0.7337615,qasdfssk_6.png,angry
37,0.25080788,0.17846248,0.63442314,0.56916726,0.06473172,1.0,0.10113732,0.024352098,1.0,0.045937557,0.7363018,0.06736945,0.2613875,0.0,0.42808813,0.3470554,0.88434607,0.17123811,0.17462587,0.059637196,jpxtqenm_6.png,angry
38,0.33130547,0.33266604,0.19125468,0.37026826,0.0843815,0.0,0.1390615,0.04111724,0.0,0.024238538,0.55779624,0.50830036,0.40023702,0.0,0.6607794,0.27314326,0.83624935,0.25701112,0.12192058,0.051760595,hddtkpjz_6.png,angry
39,0.30748194,0.15345468,0.79831064,0.50979155,0.09373928,0.0,0.120708875,0.71682465,0.0,0.035168663,0.22652885,0.06332164,0.21458754,1.0,0.36049607,0.06195463,0.9836045,0.60041106,0.109179586,0.039445184,pogajkwy_6.png,angry
40,0.48222628,0.18781742,0.66006774,0.62848634,0.054434244,0.0,0.11832278,0.14465952,0.0,0.06205985,0.12883238,0.64134794,0.34012258,0.0,0.5358272,0.03021309,0.9620229,0.55672044,0.08714446,0.059567705,lvjiluxj_6.png,angry
41,0.80583256,0.42309535,0.7100039,0.3193419,0.24118303,0.0,0.14311542,0.5920643,1.0,0.065801114,0.21147864,0.7462317,0.25933224,1.0,0.42474756,0.009150035,0.99994075,0.98347855,0.086941235,0.05775831,cbpbxhld_6.png,angry
42,0.4391169,0.115083925,0.26267326,0.42366484,0.10912858,0.0,0.24968669,0.41884628,0.0,0.045893107,0.20249386,0.11505547,0.20734331,1.0,0.26033482,0.008099693,0.999972,0.95538753,0.07680225,0.06621164,ooiijkjl_6.png,angry
43,0.49486324,0.2743669,0.53462136,0.37418607,0.25100732,0.0,0.33219466,0.049721763,1.0,0.2517137,0.06632481,0.3311742,0.5199091,0.0,0.43681768,0.59220797,0.22455245,0.53740066,0.025283333,0.522133,ydgdsdfp_6.png,angry
44,0.27986237,0.18657695,0.7391508,0.3788679,0.22021048,0.0,0.22369507,0.08065637,0.0,0.080084376,0.10024426,0.18766199,0.18848206,1.0,0.236585,0.005368979,0.99998796,0.9556903,0.013490031,0.10580404,dddddddd_6.png,angry
45,0.6077369,0.36944592,0.53180057,0.45936614,0.11440659,0.0,0.13357739,0.0036419115,0.0,0.058948968,0.12781982,0.13966236,0.31508958,1.0,0.18423001,0.051267676,0.99791986,0.50683796,0.013096084,0.12784953,pjazllyu_6.png,angry
46,0.5301387,0.1574244,0.47942728,0.41286388,0.091552615,0.0,0.099864826,0.46205804,0.0,0.044913292,0.103779,0.09620905,0.17805174,1.0,0.38158128,0.01427729,0.9988619,0.7729867,0.089481466,0.07682511,obxgsvri_6.png,angry
47,0.44785213,0.32379544,0.6509429,0.5747096,0.083671264,0.0,0.10468122,0.018272543,0.0,0.019799821,0.11951107,0.17123872,0.33008566,1.0,0.29722032,0.0326234,0.99280965,0.61297053,0.06291462,0.0472161,uqkumpvt_6.png,angry
48,0.44490117,0.3665904,0.8014014,0.31616843,0.11316985,0.0,0.115339644,0.6299235,1.0,0.019236796,0.23539871,0.7767368,0.52444583,0.0,0.3448164,0.114689596,0.9790229,0.22349635,0.01896151,0.023856707,azikakjh_6.png,angry
49,0.43706623,0.14217885,0.29293442,0.50009364,0.13068277,0.0,0.22970164,0.09667075,1.0,0.08017071,0.35550565,0.044926904,0.31896806,1.0,0.5014906,0.016235482,0.99994254,0.6077689,0.0643181,0.029454786,lbbclxdi_6.png,angry
50,0.27059177,0.19206226,0.33747852,0.48881984,0.07406408,0.0,0.1147299,0.040396914,0.0,0.056920443,0.14231806,0.18660659,0.29116422,0.0,0.47580376,0.119679965,0.9917053,0.6548483,0.33198437,0.0522628,qsppwfzj_6.png,angry
51,0.31576768,0.13501199,0.50109905,0.4837972,0.089625716,0.0,0.12504613,0.0044844127,0.0,0.016015781,0.31619453,0.4068094,0.496859,0.0,0.4362445,0.3586863,0.6444692,0.109919146,0.0854432,0.07249026,phpxtbyz_6.png,angry
52,0.38126424,0.3392379,0.5274415,0.45482025,0.071993575,0.0,0.15207006,0.005277768,0.0,0.03242018,0.31028986,0.25980163,0.4748233,0.0,0.30146584,0.38388166,0.69445044,0.15676735,0.23068655,0.033194624,kgygrpuj_6.png,angry
53,0.43988422,0.2483155,0.81300557,0.49324653,0.15183082,0.0,0.28319386,0.7948262,0.0,0.18677168,0.5692526,0.55792344,0.20899718,1.0,0.21369405,0.05411795,0.998431,0.77667177,0.11525574,0.043131664,nnfzpwxh_6.png,angry
54,0.7275189,0.3033412,0.89232373,0.26677468,0.5849184,1.0,0.6897988,0.3387692,0.0,0.14168443,0.07474204,0.43137723,0.25084648,1.0,0.13160178,0.0051807524,0.9999721,0.93733966,0.015769219,0.7477791,vcspnwua_6.png,angry
55,0.6923285,0.14226824,0.6830143,0.39083046,0.1834095,1.0,0.13187602,0.0018938179,1.0,0.25468192,0.17025064,0.033041183,0.3391311,1.0,0.2826097,0.04576945,0.9836278,0.14972608,0.017759,0.049135067,ttcbwxpr_6.png,angry
56,0.7014259,0.40061715,0.8569225,0.22619346,0.33936167,0.0,0.21495113,0.8497736,0.0,0.2751742,0.14738737,0.370895,0.36755127,1.0,0.40072298,0.026740024,0.9994931,0.8691816,0.12535685,0.26878157,uczntuih_6.png,angry
57,0.39971173,0.22319949,0.31962505,0.7427759,0.09134998,0.0,0.11776555,0.0005899863,1.0,0.028825307,0.103360504,0.10065796,0.47048426,0.0,0.19084811,0.04266276,0.87635607,0.40415892,0.04351862,0.10140726,yrvfqgig_6.png,angry
58,0.57979476,0.1975656,0.93009853,0.28276518,0.5396097,1.0,0.78793675,0.08206598,0.0,0.047286376,0.14951536,0.27202624,0.25121352,1.0,0.54753184,0.021987425,0.99943763,0.88535196,0.028638685,0.92885065,gkasidqp_6.png,angry
59,0.31036204,0.09416574,0.6944504,0.28085542,0.2567046,1.0,0.39874,0.6975931,1.0,0.101522036,0.18052725,0.84878254,0.7412101,0.0,0.33703038,0.28641626,0.4747588,0.3093534,0.016233273,0.34348541,mndhsqav_6.png,angry
60,0.40851867,0.26492435,0.2316741,0.34337726,0.16763288,1.0,0.31105536,0.28012946,0.0,0.20531191,0.15640478,0.12062617,0.2546919,1.0,0.30254057,0.007295495,0.9999906,0.91506964,0.15450913,0.066003375,mrpkjlrj_6.png,angry
61,0.36334172,0.16008297,0.71045357,0.26495302,0.1664786,1.0,0.492284,0.19745845,1.0,0.06695514,0.27654842,0.3495166,0.34996858,1.0,0.325529,0.052276623,0.9993036,0.65165395,0.2544004,0.50220084,wycefwdw_6.png,angry
62,0.4913652,0.12275037,0.59485465,0.46728122,0.25122207,0.0,0.19626324,0.57188535,0.0,0.14773227,0.30000204,0.28548345,0.29325414,1.0,0.5981331,0.022665016,0.99776244,0.7168233,0.36301354,0.026443264,jvcsglzc_6.png,angry
63,0.56922513,0.34547886,0.29886854,0.67214656,0.10862021,0.0,0.15327826,0.03477866,0.0,0.036183078,0.19847207,0.09863985,0.2667277,0.0,0.13630053,0.07123367,0.9958966,0.22022231,0.02573758,0.044861205,erejzejf_6.png,angry
64,0.3250981,0.107363835,0.86169434,0.23795576,0.23487572,1.0,0.6277386,0.063884586,1.0,0.043853816,0.4516841,0.791549,0.5350901,0.0,0.716835,0.66293895,0.040697392,0.028544879,0.37590393,0.52929825,znxzqwee_6.png,angry
65,0.3443875,0.2316106,0.3670238,0.49908698,0.11687966,0.0,0.1597526,0.70242864,1.0,0.108310975,0.16904499,0.22434455,0.24685605,1.0,0.29508597,0.011367398,0.99990845,0.9420018,0.17982641,0.021638492,xutcrxeu_6.png,angry
66,0.3403967,0.34244177,0.704351,0.57269454,0.17983553,0.0,0.19418928,0.054893933,0.0,0.105526514,0.135494,0.29162726,0.2529495,1.0,0.1915144,0.004411912,0.9999882,0.96993375,0.031653397,0.09689242,kjlnammx_6.png,angry
67,0.50759524,0.4627889,0.12948182,0.6638198,0.13559206,0.0,0.12023981,9.915282e-05,0.0,0.066181324,0.3920052,0.07284209,0.51079935,0.0,0.16509971,0.48448524,0.020069487,0.06732835,0.06978355,0.03871087,ifhtqjlg_6.png,angry
68,0.3736194,0.11711646,0.55895704,0.30104917,0.18011384,0.0,0.28817785,0.0030408043,0.0,0.054591663,0.340831,0.5363538,0.37924924,1.0,0.53551227,0.25414446,0.95506716,0.65201056,0.13515592,0.10316362,iadkxdyw_6.png,angry
69,0.43346217,0.5338436,0.66101277,0.69327295,0.07208582,0.0,0.14280018,0.19143419,0.0,0.10180045,0.23383026,0.6268305,0.3515009,1.0,0.6149904,0.035376493,0.99997294,0.913006,0.21587235,0.0765283,qwlljvoa_6.png,angry
70,0.47584906,0.0817766,0.96849793,0.2422568,0.43120214,1.0,0.59886307,0.032568417,0.0,0.09232177,0.13887034,0.16446708,0.25595152,1.0,0.29980245,0.0065365457,0.9999162,0.8827114,0.11113667,0.96044177,mdzzspak_6.png,angry
71,0.22882202,0.062364545,0.24952057,0.4801315,0.07966186,0.0,0.090201214,0.117647246,0.0,0.032074843,0.23849645,0.15779787,0.49126977,0.0,0.48023036,0.35966736,0.41129392,0.35291234,0.17004491,0.035549454,mdqsejgt_6.png,angry
72,0.4834325,0.20152223,0.60836864,0.32823542,0.06600092,0.0,0.14847413,0.18886435,0.0,0.029210625,0.32748133,0.40665737,0.5379256,0.0,0.38211417,0.5723543,0.020448197,0.23684566,0.41697675,0.057678964,ubczmndf_6.png,angry
73,0.40926245,0.20874454,0.6827769,0.35750148,0.17211041,0.0,0.15294124,0.08438263,1.0,0.18423106,0.26368603,0.3337246,0.36304736,1.0,0.43831256,0.06021162,0.9989035,0.78414404,0.03816021,0.05976582,ohpqurdq_6.png,angry
74,0.4981394,0.40490225,0.56646615,0.250407,0.08989507,0.0,0.1684512,0.04147793,1.0,0.04779686,0.20465496,0.5657354,0.33054003,1.0,0.605418,0.08951636,0.922116,0.70970154,0.21128538,0.3720738,niaizaui_6.png,angry
75,0.5427742,0.29369467,0.85610247,0.4416902,0.3057541,0.0,0.30871224,0.1255663,0.0,0.14787318,0.13164677,0.31130075,0.2135294,1.0,0.2970477,0.007860451,0.9999527,0.94519293,0.09125703,0.08510001,lkknkhaa_6.png,angry
76,0.4233199,0.43943498,0.68324614,0.58823156,0.07281466,0.0,0.2721944,0.89331895,0.0,0.04250449,0.11828438,0.23958276,0.194413,1.0,0.38438362,0.004603826,0.99994946,0.9808976,0.05506009,0.065419726,etgapztf_6.png,angry
77,0.57778347,0.27064988,0.75270903,0.46797326,0.21529093,0.0,0.10930625,0.1664756,0.0,0.01616872,0.086966604,0.098335505,0.36668754,1.0,0.37585667,0.0244251,0.9993056,0.70138454,0.1835003,0.112012275,amzejdso_6.png,angry
78,0.81923777,0.3359268,0.93296546,0.3406009,0.6360891,1.0,0.7410202,0.91433173,0.0,0.63831997,0.38653433,0.32143784,0.2238761,1.0,0.33677864,0.014707711,0.99994266,0.86854255,0.090125285,0.77421236,ijokllkk_6.png,angry
79,0.36420262,0.13578051,0.80726624,0.38516214,0.38365397,1.0,0.33346626,0.78536046,1.0,0.23117764,0.12556984,0.27943403,0.21404386,1.0,0.5211563,0.009017548,0.9999403,0.9124144,0.16886902,0.10345092,ltdbqyxl_6.png,angry
80,0.20092481,0.14032851,0.57561326,0.510976,0.08684389,0.0,0.1996988,0.77752465,0.0,0.04583436,0.25379452,0.13559383,0.25341323,1.0,0.24125195,0.008186334,0.9999505,0.8425902,0.015408652,0.09695914,hfimvdaw_6.png,angry
81,0.4525216,0.42787537,0.58474004,0.7087835,0.1553369,0.0,0.14132933,0.12243306,1.0,0.03145782,0.082034335,0.27362704,0.5219168,0.0,0.5278561,0.5538966,0.8007559,0.07932918,0.48546484,0.06178642,kiksjruh_6.png,angry
82,0.6054114,0.28732094,0.7048567,0.43939316,0.145229,0.0,0.1339542,0.8057795,0.0,0.04532608,0.15711878,0.38517058,0.3094904,1.0,0.45088407,0.05375187,0.9695246,0.7362819,0.021822754,0.09970433,eqzopyva_6.png,angry
83,0.2970363,0.17633453,0.9618448,0.385562,0.55588335,1.0,0.5576044,0.27307352,1.0,0.28214288,0.16451001,0.85229504,0.41362533,1.0,0.43056136,0.06853078,0.99991,0.80673957,0.038236316,0.76644176,psfsescl_6.png,angry
84,0.49759442,0.41854498,0.45251122,0.4650355,0.117673755,0.0,0.11407906,0.035959776,1.0,0.07199622,0.06626107,0.6394537,0.6060945,1.0,0.56622654,0.1314401,0.97185665,0.75995666,0.15009078,0.05217091,xqbkxxlg_6.png,angry
85,0.43449932,0.1409204,0.57290334,0.27419773,0.25404012,1.0,0.40783247,0.833184,0.0,0.21059807,0.11501198,0.2013147,0.20153834,1.0,0.47429183,0.033914294,0.99988866,0.9622104,0.006176835,0.70849574,mxxflnvs_6.png,angry
86,0.40598997,0.1512532,0.33092856,0.43118587,0.08797431,0.0,0.12947592,0.027482681,0.0,0.034170873,0.1405393,0.12609525,0.42494696,0.0,0.35400915,0.08945659,0.9966794,0.80058265,0.20438804,0.054272372,xsmdgsdz_6.png,angry
87,0.3685696,0.3893955,0.33723626,0.38192686,0.09684449,0.0,0.13911897,0.116674006,1.0,0.039348982,0.17967427,0.38639757,0.29181376,0.0,0.20486534,0.025494797,0.9964749,0.5943321,0.10263041,0.06807469,owyrcnuw_6.png,angry
88,0.18345243,0.23899694,0.55822897,0.40411508,0.094427966,1.0,0.092576034,0.0040087453,0.0,0.018731935,0.1453334,0.20794365,0.44612333,0.0,0.38983434,0.03695386,0.9956275,0.54908246,0.062858075,0.06324877,rbvgzbhg_6.png,angry
89,0.7192471,0.6139056,0.48283738,0.48371363,0.13590007,0.0,0.11601448,0.8713429,0.0,0.02939322,0.121967435,0.20962837,0.27985233,1.0,0.5323578,0.07602405,0.99794465,0.7054317,0.10887897,0.029013623,nnwotpxb_6.png,angry
90,0.5493981,0.090433806,0.8871414,0.25426963,0.6158165,1.0,0.79476744,0.34526703,1.0,0.39724678,0.17278966,0.4123723,0.3938149,1.0,0.39625582,0.16102098,0.98506886,0.7956657,0.01617406,0.8495999,wvnfmkrr_6.png,angry
91,0.38014528,0.13764249,0.5808893,0.46337673,0.08732266,0.0,0.101912275,0.000648161,1.0,0.017804421,0.16841847,0.17863147,0.46650007,0.0,0.36840174,0.17209178,0.9454503,0.41523215,0.2211227,0.08873248,bqumbknm_6.png,angry
92,0.57163197,0.18155359,0.88409823,0.39050663,0.19261049,0.0,0.2487345,0.95060766,0.0,0.028334903,0.10494164,0.54837567,0.2734333,1.0,0.502836,0.014017137,0.9994611,0.9655005,0.073473684,0.09990969,pjhpxeql_6.png,angry
93,0.3870233,0.06927239,0.92424726,0.4591097,0.1511439,0.0,0.13268423,0.26974696,0.0,0.021842035,0.16835654,0.18381622,0.4322121,1.0,0.32590613,0.08871201,0.9970381,0.8223345,0.074359775,0.057760242,sgidfyzm_6.png,angry
94,0.58176845,0.3898013,0.44333184,0.29952174,0.119914345,0.0,0.18750702,0.3766927,1.0,0.11939956,0.37828052,0.23221812,0.36092147,1.0,0.6064622,0.12028814,0.9974388,0.5133131,0.14690736,0.087051146,pqpgavlf_6.png,angry
95,0.6200531,0.4987942,0.82149786,0.37817225,0.14729217,0.0,0.23939435,0.038409803,0.0,0.026006393,0.123384655,0.35471165,0.2658486,1.0,0.44129646,0.024919441,0.9998745,0.9647574,0.29335356,0.10842137,qfbgdbwa_6.png,angry
96,0.2381922,0.15405548,0.71563554,0.47601944,0.26235965,0.0,0.13502781,0.08979583,0.0,0.04678236,0.29408196,0.03722836,0.3120186,1.0,0.155095,0.011076579,0.99896586,0.6780689,0.008620795,0.053540494,rmsnclox_6.png,angry
97,0.61762285,0.12976396,0.945737,0.3476959,0.47992373,1.0,0.64318824,0.40712768,0.0,0.13434799,0.34256303,0.35961863,0.34735453,1.0,0.52434015,0.075899206,0.99843544,0.38628665,0.21111366,0.5007507,aaaaaaaa_6.png,angry
98,0.35698253,0.4812929,0.65258425,0.6232064,0.1303736,0.0,0.14619537,0.72292376,1.0,0.05735065,0.12207964,0.35669005,0.2225695,1.0,0.42642358,0.029598309,0.99980277,0.91908205,0.048971314,0.021248735,fcjnjthf_6.png,angry
99,0.3053573,0.18090644,0.23520645,0.34271508,0.061213873,0.0,0.12667145,0.0007620652,1.0,0.021781135,0.35187992,0.071315534,0.38930714,0.0,0.24697126,0.31628302,0.116684936,0.18743244,0.022237975,0.05559876,aawkxnwq_6.png,angry
100,0.31873816,0.3650598,0.39453945,0.6177902,0.0750987,0.0,0.11422953,0.020707529,1.0,0.07304632,0.16642913,0.32682115,0.2703082,1.0,0.30957097,0.1335231,0.9937058,0.51185,0.031051246,0.033616472,xaoevfqa_6.png,angry
101,0.48662132,0.15995553,0.40300483,0.5084661,0.05823928,0.0,0.12311059,0.1494454,1.0,0.032798875,0.28589064,0.13956836,0.32500377,0.0,0.3796458,0.44192374,0.990905,0.09634455,0.1253514,0.045225188,mjuoeoyf_6.png,angry
102,0.5832592,0.12873545,0.5298641,0.567256,0.052525293,1.0,0.13793723,0.024263648,1.0,0.019177694,0.33227092,0.15602316,0.37341067,0.0,0.3458853,0.29069662,0.4845215,0.24931464,0.07876739,0.035064097,lcgcjnlr_6.png,angry
103,0.37851104,0.21473484,0.8701238,0.4570523,0.19065133,0.0,0.18643376,0.09729046,1.0,0.02946768,0.08466958,0.15080193,0.31346714,1.0,0.18231457,0.017329838,0.99993885,0.7340923,0.023142999,0.15087576,nouprybs_6.png,angry
104,0.2277867,0.21204723,0.8069302,0.38407376,0.2844965,0.0,0.18553333,0.0357778,1.0,0.0505951,0.1419842,0.24099955,0.28607142,1.0,0.20326313,0.0146387415,0.9998853,0.85088414,0.034301277,0.23452017,uuuuuuuu_6.png,angry
105,0.4412867,0.14173281,0.87256396,0.4585013,0.22670992,0.0,0.1907358,0.9743405,0.0,0.0193296,0.100112915,0.1694925,0.22529759,1.0,0.3716686,0.033234958,0.9997515,0.8764222,0.009137821,0.068666816,xknfnaxg_6.png,angry
